location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1192419,"Kaposvár","no2",3.5,"µg/m³","2023-07-23T00:00:00+00:00","2023-07-23T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7.5,"µg/m³","2023-07-24T00:00:00+00:00","2023-07-24T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",9.3,"µg/m³","2023-07-24T20:00:00+00:00","2023-07-24T22:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.1,"µg/m³","2023-07-25T00:00:00+00:00","2023-07-25T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7.9,"µg/m³","2023-07-25T09:00:00+00:00","2023-07-25T11:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7,"µg/m³","2023-07-25T13:00:00+00:00","2023-07-25T15:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.6,"µg/m³","2023-07-26T00:00:00+00:00","2023-07-26T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.3,"µg/m³","2023-07-27T00:00:00+00:00","2023-07-27T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",6.3,"µg/m³","2023-07-27T05:00:00+00:00","2023-07-27T07:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.3,"µg/m³","2023-07-27T16:00:00+00:00","2023-07-27T18:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.7,"µg/m³","2023-07-28T00:00:00+00:00","2023-07-28T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",6,"µg/m³","2023-07-29T00:00:00+00:00","2023-07-29T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.3,"µg/m³","2023-07-30T00:00:00+00:00","2023-07-30T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.3,"µg/m³","2023-07-30T05:00:00+00:00","2023-07-30T07:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.8,"µg/m³","2023-07-31T00:00:00+00:00","2023-07-31T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.2,"µg/m³","2023-08-01T00:00:00+00:00","2023-08-01T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",5.8,"µg/m³","2023-08-01T08:00:00+00:00","2023-08-01T10:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.9,"µg/m³","2023-08-02T00:00:00+00:00","2023-08-02T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.5,"µg/m³","2023-08-03T00:00:00+00:00","2023-08-03T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.7,"µg/m³","2023-08-03T01:00:00+00:00","2023-08-03T03:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.4,"µg/m³","2023-08-03T13:00:00+00:00","2023-08-03T15:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.3,"µg/m³","2023-08-04T00:00:00+00:00","2023-08-04T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.5,"µg/m³","2023-08-04T15:00:00+00:00","2023-08-04T17:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.6,"µg/m³","2023-08-04T22:00:00+00:00","2023-08-05T00:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.6,"µg/m³","2023-08-05T00:00:00+00:00","2023-08-05T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.1,"µg/m³","2023-08-06T00:00:00+00:00","2023-08-06T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.2,"µg/m³","2023-08-07T00:00:00+00:00","2023-08-07T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",5,"µg/m³","2023-08-07T02:00:00+00:00","2023-08-07T04:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",9.9,"µg/m³","2023-08-07T04:00:00+00:00","2023-08-07T06:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.1,"µg/m³","2023-08-08T00:00:00+00:00","2023-08-08T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.6,"µg/m³","2023-08-08T11:00:00+00:00","2023-08-08T13:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.7,"µg/m³","2023-08-09T00:00:00+00:00","2023-08-09T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",11,"µg/m³","2023-08-10T00:00:00+00:00","2023-08-10T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.6,"µg/m³","2023-08-10T02:00:00+00:00","2023-08-10T04:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.1,"µg/m³","2023-08-10T03:00:00+00:00","2023-08-10T05:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",5.1,"µg/m³","2023-08-10T04:00:00+00:00","2023-08-10T06:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",7.7,"µg/m³","2023-08-10T05:00:00+00:00","2023-08-10T07:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",6.7,"µg/m³","2023-08-10T06:00:00+00:00","2023-08-10T08:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",9,"µg/m³","2023-08-10T07:00:00+00:00","2023-08-10T09:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",4.3,"µg/m³","2023-08-10T08:00:00+00:00","2023-08-10T10:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.4,"µg/m³","2023-08-10T09:00:00+00:00","2023-08-10T11:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.4,"µg/m³","2023-08-10T10:00:00+00:00","2023-08-10T12:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.6,"µg/m³","2023-08-10T11:00:00+00:00","2023-08-10T13:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.5,"µg/m³","2023-08-10T12:00:00+00:00","2023-08-10T14:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.3,"µg/m³","2023-08-10T13:00:00+00:00","2023-08-10T15:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.3,"µg/m³","2023-08-10T14:00:00+00:00","2023-08-10T16:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.8,"µg/m³","2023-08-10T15:00:00+00:00","2023-08-10T17:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.6,"µg/m³","2023-08-10T16:00:00+00:00","2023-08-10T18:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",2.8,"µg/m³","2023-08-10T17:00:00+00:00","2023-08-10T19:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.5,"µg/m³","2023-08-10T18:00:00+00:00","2023-08-10T20:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.8,"µg/m³","2023-08-10T19:00:00+00:00","2023-08-10T21:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",5.6,"µg/m³","2023-08-10T20:00:00+00:00","2023-08-10T22:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",10,"µg/m³","2023-08-10T21:00:00+00:00","2023-08-10T23:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",18,"µg/m³","2023-08-11T00:00:00+00:00","2023-08-11T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",11,"µg/m³","2023-08-11T20:00:00+00:00","2023-08-11T22:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",9.6,"µg/m³","2023-08-12T00:00:00+00:00","2023-08-12T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",8.8,"µg/m³","2023-08-12T07:00:00+00:00","2023-08-12T09:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",8.9,"µg/m³","2023-08-12T20:00:00+00:00","2023-08-12T22:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",10,"µg/m³","2023-08-13T00:00:00+00:00","2023-08-13T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",9.7,"µg/m³","2023-08-14T00:00:00+00:00","2023-08-14T02:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",6.3,"µg/m³","2023-08-14T16:00:00+00:00","2023-08-14T18:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
1192419,"Kaposvár","no2",3.8,"µg/m³","2023-08-14T17:00:00+00:00","2023-08-14T19:00:00+02:00","Europe/Budapest",46.37158,17.7968,,,,"Unknown Governmental Organization","Hungary National Meteorological Service"
