location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T12:00:00+00:00,2024-02-08T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T13:00:00+00:00,2024-02-08T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T15:00:00+00:00,2024-02-08T18:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T16:00:00+00:00,2024-02-08T19:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T17:00:00+00:00,2024-02-08T20:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T18:00:00+00:00,2024-02-08T21:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T20:00:00+00:00,2024-02-08T23:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T21:00:00+00:00,2024-02-09T00:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-08T23:00:00+00:00,2024-02-09T02:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T02:00:00+00:00,2024-02-09T05:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T04:00:00+00:00,2024-02-09T07:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T05:00:00+00:00,2024-02-09T08:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T07:00:00+00:00,2024-02-09T10:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T08:00:00+00:00,2024-02-09T11:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T10:00:00+00:00,2024-02-09T13:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,27.0,c,2024-02-09T11:00:00+00:00,2024-02-09T14:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T12:00:00+00:00,2024-02-09T15:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T13:00:00+00:00,2024-02-09T16:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
2388059,"Nyayo Embakasi, Nairobi",temperature,28.0,c,2024-02-09T14:00:00+00:00,2024-02-09T17:00:00+03:00,Africa/Nairobi,-1.304011,36.907681,KE,False,True,AirGradient,AirGradient
